"time" "0.150" "0.20" "0.250" "0.30" "0.350" "0.40" "0.450" "0.50" "0.550" "0.60" "0.650" "0.70" "0.750" "0.80" "0.850" "0.90"
2.3 4.58165218955561e-10 -1.21026290090459e-09 -4.01948627672738e-11 -7.37280594675159e-10 -5.14703047902957e-10 1.18741487201891e-09 1.25925164473681e-09 5.41285464638037e-10 -7.26800215871766e-10 4.64188425164949e-10 9.7977487664027e-11 1.30502801191984e-10 -1.27812435752498e-09 -6.3645212273852e-10 7.26398668791424e-10 -1.59815738075883e-10
2.35 -2.8469688013984e-10 -6.48096988075693e-10 5.68148964329775e-10 5.6774741724918e-10 -7.77716385690787e-10 -1.52704339278372e-09 -2.66627261513186e-10 -4.0235017475296e-10 -1.10826994243377e-09 5.04343133223952e-10 1.30261872944102e-09 -1.70657509252019e-10 -4.3487548828097e-10 -1.66039717824852e-09 -5.18397281044595e-10 -6.81826942844877e-10
2.4 -8.87017501027945e-10 3.45330489309063e-11 -8.03495708264849e-11 5.9987118369654e-10 -1.59687243009869e-09 1.43637406198602e-09 -2.66627261513186e-10 -1.06490285772996e-09 -1.42950760690778e-09 -8.60916940789049e-10 5.19601922286017e-10 2.30889571339993e-10 6.82630037001828e-12 1.26487330386475e-10 -1.82342529296859e-09 -1.08337402343787e-09
2.45 -8.46862792968743e-10 -1.99327970805919e-09 -2.16839438990544e-09 -6.77048532586349e-10 2.26151315789473e-10 2.85941676089638e-10 -4.57763671874862e-11 3.93516138980413e-11 4.77841025904218e-10 -1.7668071546048e-11 -1.5241120990954e-08 -5.32049881785002e-10 -1.01711875513998e-09 -3.95523874383525e-10 -3.57778448807578e-10 -1.1966103001688e-10
2.5 -4.45315712376638e-10 3.35693359375007e-10 1.54591610557155e-09 7.20335307874181e-10 5.30042146381209e-12 -1.26403005499589e-09 -1.75235145970399e-09 -1.06490285772996e-09 -1.95151881167778e-09 -1.10184518914505e-09 -7.55149439761498e-09 -1.27491198087999e-09 1.23154489617603e-09 -8.9745772512352e-10 -1.14079525596258e-09 -1.36445697985187e-09
2.55 1.16850200452357e-10 -4.27246093749994e-10 -4.01587235300134e-10 -2.3534674393503e-10 -8.05824681332237e-10 8.74208149157068e-10 3.55770713404612e-10 -5.83046361019968e-10 -7.46877569900764e-10 -7.00298108553064e-10 -4.43950452302599e-09 1.25483462684999e-09 -1.37851112767299e-09 -5.42088558795134e-11 -9.67728464225782e-11 1.41344572368119e-10
2.6 1.40180085834706e-09 -1.35080437911179e-09 5.11932373046875e-10 -1.39381007144325e-09 6.69860839843753e-10 -6.31593403063321e-10 1.14842465049312e-10 -6.10351562499684e-11 -3.85485197368787e-10 -9.01071648849057e-10 -2.09045410156298e-09 -1.636304353413e-09 -9.35604697779649e-11 -3.15214458264513e-10 -3.97933156866581e-10 -6.01517526726872e-10
2.65 -7.06321314761539e-10 6.48900082236807e-10 -1.20869686729033e-09 6.2396400853207e-10 -8.37948447779607e-10 -5.87423224198191e-10 -8.48870528371689e-10 -1.72745554070696e-09 -1.97159616570678e-09 -9.21149002878056e-10 -2.99393503289498e-09 -3.11198987459005e-10 -4.95107550369977e-10 -1.09823126541951e-09 -1.58249704461359e-09 -2.60202508223866e-10
2.7 -1.06771368729444e-09 -1.25041760896379e-09 -8.21203934518935e-10 -1.19905973735605e-09 8.38510613692433e-10 3.29670153166085e-11 1.13878752055921e-09 3.00357216283041e-10 -4.8587196751677e-10 8.8581285978596e-10 -2.05029939350299e-09 -7.12746068051017e-10 -1.15766023334699e-09 2.06796746504481e-10 -3.77855802837582e-10 -7.82213712993866e-10
2.75 -1.26848722759044e-09 2.35306589227007e-10 7.02667236328126e-10 3.4689652292352e-10 -9.50863486842075e-11 1.17291902240958e-10 -9.09102590460485e-10 -1.12513491981897e-09 -1.06811523437477e-09 -9.01071648849057e-10 -2.23260176808974e-10 -9.73751670436017e-10 -6.9588109066597e-10 -2.50364604749152e-09 -9.19944361636581e-10 3.42118112664112e-10
2.8 -3.85083650287843e-10 -6.07942280016495e-10 -1.24483610454363e-09 7.68520957545231e-10 -1.34791324013158e-09 -1.12549631219161e-09 1.14842465049312e-10 -1.34598581414496e-09 -5.05949321545769e-10 -8.20762232730046e-10 -1.548365542763e-09 -2.50966925369998e-10 -3.33284076889844e-11 2.46951454564489e-10 -3.17623740748575e-10 -4.81053402548884e-10
2.85 -7.06321314761539e-10 -1.51142321134870e-09 4.01145533511452e-11 -2.12261802271795e-09 7.40131578947363e-10 -1.09582198293582e-10 9.7816868832241e-10 -1.38614052220397e-09 -1.26888877467076e-09 -5.99911338404049e-10 -7.05116673519998e-10 -7.72978130139998e-10 -1.31827906558398e-09 -1.2789274516855e-09 -1.00025377775459e-09 -1.59815738075883e-10
2.9 -6.38459858141407e-11 4.16002775493406e-10 3.11158832750825e-10 4.3523688065378e-10 4.54551295230332e-11 -2.24581266704359e-09 -6.4809698807569e-10 -9.44438733552965e-10 -1.89128674958877e-09 -1.58370168585504e-09 -1.83105468749998e-10 -1.71661376953101e-09 1.03077135588001e-09 -1.33915951377451e-09 -6.58938759251581e-10 -1.08337402343787e-09
2.95 -2.37274169921874e-09 1.14842465049305e-10 -9.03521086040335e-10 -2.11458708110605e-09 1.35803222656252e-10 1.09260960629109e-10 2.35306589227015e-10 -5.62969006989964e-10 -7.06722861841788e-10 -9.79774876640534e-11 -9.25967567844989e-10 -1.70657509252019e-10 -2.00090910258996e-09 -7.16761538856526e-10 3.61392372540501e-12 -5.61362818667869e-10
3 -8.26785438939143e-10 -8.48870528371693e-10 3.43282599198185e-10 1.15400615491365e-09 5.07234272203953e-10 -7.54065262643911e-10 -3.25815301192439e-09 -1.41344572367961e-10 -1.69051320929278e-09 -5.7983398437505e-10 -4.03956363075995e-10 -2.29885703639001e-09 6.70583624590253e-11 -1.21869538959753e-09 -1.26125938013959e-09 -5.01130756578888e-10
3.05 -1.64232755962144e-10 6.04729903371707e-10 8.83002030222055e-11 -9.48052657277989e-11 -9.38335217927627e-10 1.55683818616365e-09 -2.0639519942439e-10 -6.6335577713796e-10 -7.26800215871766e-10 -2.30648643092106e-09 -1.32751464843697e-09 9.03480931329811e-11 -5.75416966487983e-10 2.61005602384920e-11 -2.1848176655016e-09 -8.42445775081867e-10
3.1 1.9715961657076e-10 -2.21413060238490e-09 8.93402099609375e-10 2.46509752775491e-10 7.10015547902963e-10 4.60614656147208e-10 -5.621659128285e-12 -4.0235017475296e-10 -7.87032277960773e-10 -1.00145841899704e-09 -6.24807257400986e-10 -1.033983732525e-09 -1.43874318976099e-09 -1.1444091796852e-10 2.84696880139403e-10 -1.76600406044388e-09
3.15 9.67728464226576e-11 -5.62165912829327e-12 -5.62206067537035e-10 9.49217143811681e-10 -6.21113024259868e-10 4.50575979132399e-10 -8.6894788240129e-10 -1.34598581414496e-09 -2.05190558182576e-09 -2.18602230674305e-09 -2.43337530838978e-10 -1.99769672594601e-09 6.89456337377035e-10 -1.70055188630752e-09 -1.76319323087958e-09 -1.79893092104882e-10
3.2 2.97546386718756e-10 -1.33072702508219e-09 -1.36530022872124e-09 -9.88207365337094e-11 -1.83426706414477e-10 3.36135061163649e-10 7.5731779399671e-10 -5.42891652960965e-10 -1.10826994243377e-09 -1.28254137541104e-09 -7.25194027548996e-10 -2.30889571339993e-10 -1.07735081722898e-09 -5.3606535259051e-10 -3.17623740748575e-10 -1.92662289268087e-09
3.25 1.40180085834706e-09 -1.1701081928454e-09 -3.81509881270534e-10 -1.26929032175159e-10 7.36116108141453e-10 -1.51901245117187e-09 -2.11374383223689e-09 -1.44637258429296e-09 -1.00788317228576e-09 -4.1921515213806e-10 2.38518965872019e-10 1.50580155221988e-10 -2.34101947984977e-10 -5.15987998560506e-10 -1.36927554481581e-10 3.22040758635114e-10
